Symbol,FiscalDateEnding,TotalRevenue,GrossProfit,NetIncome,OperatingIncome,OperatingMargin,TotalAssets,TotalLiabilities,CommonStockSharesOutstanding,TotalShareholderEquity,BVPS,Debt_to_Equity,Date
RCL,2019-06-30,2806.631,1262.127,472.83,573.653,20.43920273096107,29808.962,17713.789,210.052,11538.403,54.93,1.54,2025-12-30
RCL,2019-03-31,2439.767,1026.063,249.681,318.831,13.06809215798066,28720.049,16901.334,209.874,11269.07,53.69,1.5,2025-12-30
RCL,2018-12-31,2332.301,971.888,315.703,364.027,15.608062595694125,27698.27,16050.789,210.051,11105.461,52.87,1.45,2025-12-30
RCL,2018-09-30,2796.187,1384.823,810.391,799.733,28.600841073933896,27093.54,15217.635,209.928,11338.135,54.01,1.34,2025-12-30
RCL,2018-06-30,2337.605,1023.194,466.295,456.895,19.545432183794954,24057.036,13283.338,212.509,10773.698,50.7,1.23,2025-12-30
RCL,2018-03-31,2027.756,851.737,218.653,274.146,13.519673964717649,23970.972,13324.176,213.602,10646.796,49.84,1.25,2025-12-30
RCL,2017-12-31,2004.467,858.766,288.039,307.349,15.333203290450777,22360.926,11658.623,215.085,10702.303,49.76,1.09,2025-12-30
RCL,2017-09-30,2569.544,1251.275,752.842,737.488,28.70112362349117,22099.314,11663.826,215.824,10435.488,48.35,1.12,2025-12-30
RCL,2017-06-30,2195.274,938.489,369.526,419.697,19.118205745615356,22024.168,12340.76,216.062,9683.408,44.82,1.27,2025-12-30
RCL,2017-03-31,2008.56,832.736,214.726,279.522,13.916537220695425,22017.257,12750.427,215.813,9266.83,42.94,1.38,2025-12-30
RCL,2016-12-31,1909.603,786.352,261.086,296.842,15.544696986755884,22310.324,13188.912,215.591,9121.412,42.31,1.45,2025-12-30
RCL,2016-09-30,2563.741,1223.618,693.257,734.963,28.667599418193962,22450.262,13660.113,215.667,8790.149,40.76,1.55,2025-12-30
RCL,2016-06-30,2105.262,794.675,229.905,282.273,13.40797487438618,22471.493,14325.828,216.131,8145.665,37.69,1.76,2025-12-30
RCL,2016-03-31,1917.795,676.217,99.14,163.127,8.50596648755472,20963.413,13075.644,217.869,7887.769,36.2,1.66,2025-12-30
RCL,2015-12-31,1902.053,728.712,206.799,249.918,13.139381499884598,20782.043,12719.004,219.893,8063.039,36.67,1.58,2025-12-30
RCL,2015-09-30,2523.1,1136.074,228.787,258.005,10.225714398953668,20958.848,12703.062,221.137,8255.786,37.33,1.54,2025-12-30
RCL,2015-06-30,2058.322,741.913,184.967,261.297,12.694660990845941,21395.194,13074.954,220.902,8320.24,37.66,1.57,2025-12-30
RCL,2015-03-31,1815.599,592.982,45.23,105.682,5.820778707192503,20869.593,12895.683,220.842,7973.91,36.11,1.62,2025-12-30
RCL,2014-12-31,1817.826,573.081,109.768,119.344,6.565204810581431,20713.19,12428.831,222.041,8284.359,37.31,1.5,2025-12-30
RCL,2014-09-30,2388.762,961.88,490.248,529.462,22.164702887939445,19599.91,10578.882,223.859,9021.028,40.3,1.17,2025-12-30
RCL,2014-06-30,1980.043,649.369,137.673,195.587,9.877916792716118,20012.211,11162.971,223.381,8849.24,39.62,1.26,2025-12-30
RCL,2014-03-31,1887.224,583.244,26.457,97.466,5.164516771723971,20126.14,11349.208,222.671,8776.932,39.42,1.29,2025-12-30
REGN,2025-09-30,3754.3,3232.7,1460.0,1026.8,27.349972032069893,40169.4,9211.6,107.2,30957.8,288.79,0.3,2025-12-30
REGN,2025-06-30,3675.6,3145.4,1391.6,1079.5,29.369354663184243,38219.2,8280.3,108.6,29938.9,275.68,0.28,2025-12-30
REGN,2025-03-31,3028.7,2564.4,808.7,591.7,19.536434773995442,37545.2,8157.6,111.2,29387.6,264.28,0.28,2025-12-30
REGN,2024-12-31,3789.2,3223.8,917.7,990.2,26.132165100812838,37759.4,8405.8,113.8,29353.6,257.94,0.29,2025-12-30
REGN,2024-09-30,3720.7,3229.6,1340.6,1179.5,31.701024000860052,37441.9,8116.0,116.2,29325.9,252.37,0.28,2025-12-30
REGN,2024-06-30,3547.1,3066.9,1432.3,1069.6,30.154210481802036,36086.8,7881.0,115.4,28205.8,244.42,0.28,2025-12-30
REGN,2024-03-31,3145.0,2711.2,722.0,751.4,23.89189189189189,34369.6,7378.5,115.1,26991.1,234.5,0.27,2025-12-30
REGN,2023-12-31,3434.3,2805.2,1159.6,1050.7,30.594298692601114,33080.2,7107.1,113.8,25973.1,228.23,0.27,2025-12-30
REGN,2023-09-30,3362.7,2820.9,1007.8,1211.0,36.012727867487435,32163.3,7258.9,113.4,24904.4,219.62,0.29,2025-12-30
REGN,2023-06-30,3158.1,2650.1,968.4,1016.5,32.18707450682372,30657.5,6639.6,113.9,24017.9,210.87,0.28,2025-12-30
REGN,2023-03-31,3162.1,2605.1,817.8,1002.8,31.713102052433513,30059.9,6564.7,114.0,23495.2,206.1,0.28,2025-12-30
REGN,2022-12-31,3414.4,2907.4,1197.1,1315.4,38.52507029053421,29214.5,6550.5,114.0,22664.0,198.81,0.29,2025-12-30
REGN,2022-09-30,2936.2,2525.8,1315.7,1223.7,41.67631632722566,27677.8,6239.0,112.8,21438.8,190.06,0.29,2025-12-30
REGN,2022-06-30,2857.2,2485.7,852.1,1306.9,45.74058518829624,27205.8,6518.0,114.0,20687.8,181.47,0.32,2025-12-30
REGN,2022-03-31,2965.1,2485.9,973.5,1286.6,43.39145391386462,26348.7,6434.0,113.1,19914.7,176.08,0.32,2025-12-30
REGN,2021-12-31,4951.7,3894.6,2229.0,2639.7,53.30896459801684,25434.8,6666.0,113.2,18768.8,165.8,0.36,2025-12-30
REGN,2021-09-30,3452.8,2926.4,1632.2,1847.2,53.498609823911025,23671.5,6413.5,113.900907,17258.0,151.52,0.37,2025-12-30
REGN,2021-06-30,5138.5,4373.7,3098.9,3347.2,65.13963218838182,21485.9,6358.6,110.8,15127.3,136.53,0.42,2025-12-30
REGN,2021-03-31,2528.7,2153.3,1115.2,1112.7,44.002847312848495,17772.2,5795.2,110.525272,11977.0,108.36,0.48,2025-12-30
REGN,2020-12-31,2422.9,2008.1,1149.2,1167.0,48.16542160221223,17163.3,6138.0,112.214069,11025.3,98.25,0.56,2025-12-30
REGN,2020-09-30,2294.0,1960.7,842.1,1053.099999,45.906713121185696,16084.0,5958.5,113.951285,10125.5,88.86,0.59,2025-12-30
REGN,2020-06-30,1952.0,1617.7,897.3,656.4,33.627049180327866,14428.7,5371.3,117.910643,9057.4,76.82,0.59,2025-12-30
REGN,2020-03-31,1828.2,1554.8,624.6,700.1,38.29449731976808,15757.5,3624.5,115.1,12133.0,105.41,0.3,2025-12-30
REGN,2019-12-31,1863.5,1587.5,792.0,675.7,36.25972632143815,14805.2,3715.5,114.317617,11089.7,97.01,0.34,2025-12-30
REGN,2019-09-30,1743.7,1465.3,669.6,738.5,42.352468887996785,13939.3,3434.9,114.266211,10504.4,91.93,0.33,2025-12-30
REGN,2019-06-30,1577.8,1379.9,193.1,315.6,20.002535175560908,13173.6,3417.7,114.940476,9755.9,84.88,0.35,2025-12-30
REGN,2019-03-31,1372.6,1149.5,461.1,480.0,34.970129680897564,12854.8,3410.1,115.563909,9444.7,81.73,0.36,2025-12-30
REGN,2018-12-31,1927.8,1767.841,820.4,718.1,37.249714700695094,11734.5,2977.2,114.8,8757.3,76.28,0.34,2025-12-30
REGN,2018-09-30,1663.496,1517.686,594.655,626.923,37.687075893179184,10805.613,2937.313,115.1,7868.3,68.36,0.37,2025-12-30
REGN,2018-06-30,1608.022,1482.719,551.412,622.188,38.69275420361164,9951.98,2765.554,114.5,7186.426,62.76,0.38,2025-12-30
REGN,2018-03-31,1511.485,1360.229,477.98,567.231,37.52806015276367,9372.696,2805.052,114.903846,6567.644,57.16,0.43,2025-12-30
REGN,2017-12-31,1582.447,1442.2,173.519,538.811,34.049228820933656,8764.286,2620.208,116.203514,6144.078,52.87,0.43,2025-12-30
REGN,2017-09-30,1500.673,1358.722,388.317,559.926,37.31165950210339,8701.215,2649.622,117.028,6051.593,51.71,0.44,2025-12-30
REGN,2017-06-30,1470.116,1332.069,387.744,550.312,37.43323656092444,8106.373,2585.635,116.137,5520.738,47.54,0.47,2025-12-30
REGN,2017-03-31,1318.991,1196.708,248.931,430.542,32.641769352482314,7817.365,2951.344,115.245833,4866.021,42.22,0.61,2025-12-30
REGN,2016-12-31,1226.827,1123.246,253.115,347.003,28.284591062961606,6973.466,2524.221,115.788,4449.245,38.43,0.57,2025-12-30
REGN,2016-09-30,1220.122,1148.055,264.804,362.802,29.734895362922725,6828.019,2336.772,116.653744,4491.247,38.5,0.52,2025-12-30
REGN,2016-06-30,1212.629,1143.596,196.218,291.628,24.049235174154667,6204.906,2128.4,116.231,4076.506,35.07,0.52,2025-12-30
REGN,2016-03-31,1200.849,1089.097,165.736,329.308,27.42293160921981,5904.46,2139.378,114.228,3765.082,32.96,0.57,2025-12-30
REGN,2015-12-31,1098.077,987.246,154.994,231.082,21.044243709685205,5609.132,1954.295,115.664919,3654.837,31.6,0.53,2025-12-30
REGN,2015-09-30,1137.422,1028.339,210.398,392.422,34.501003145710214,5182.915,1886.048,115.944,3296.867,28.43,0.57,2025-12-30
REGN,2015-06-30,998.617,909.777,194.643,344.859,34.53366005185171,4526.97,1188.512,115.259,3338.458,28.96,0.36,2025-12-30
REGN,2015-03-31,869.612,785.657,76.021,283.553,32.60684075196754,4198.573,1227.143,115.183333,2971.43,25.8,0.41,2025-12-30
REGN,2014-12-31,802.329,742.855,110.176,247.367,30.831117907990365,3871.827,1329.502,114.295319,2542.325,22.24,0.52,2025-12-30
REGN,2014-09-30,725.788,670.195,79.72,188.464,25.96681124515699,3739.419,1187.631,117.423,2551.788,21.73,0.47,2025-12-30
REGN,2014-06-30,665.7,619.321,92.735,228.09,34.26318161333934,3456.078,1087.236,113.354117,2368.842,20.9,0.46,2025-12-30
REGN,2014-03-31,625.74,582.168,65.443,191.562,30.613673410681752,3260.396,1049.148,112.151,2211.248,19.72,0.47,2025-12-30
RTX,2025-09-30,22478.0,4580.0,1918.0,2460.0,10.944034166740813,168672.0,102279.0,1354.7,64514.0,47.62,1.59,2025-12-30
RTX,2025-06-30,21581.0,4376.0,1657.0,2106.0,9.758583939576479,167139.0,102892.0,1354.0,62398.0,46.08,1.65,2025-12-30
RTX,2025-03-31,20306.0,4116.0,1535.0,2031.0,10.00196986112479,164864.0,101520.0,1351.8,61516.0,45.51,1.65,2025-12-30
RTX,2024-12-31,21623.0,4235.0,1482.0,1853.0,8.569578689358554,162861.0,100903.0,1348.9,60156.0,44.6,1.68,2025-12-30
RTX,2024-09-30,20089.0,4034.0,1472.0,1894.0,9.428045198865052,164822.0,101963.0,1346.2,61114.0,45.4,1.67,2025-12-30
RTX,2024-06-30,19721.0,3580.0,111.0,1425.0,7.225799908726738,161169.0,100488.0,1342.1,58985.0,43.95,1.7,2025-12-30
RTX,2024-03-31,19305.0,3561.0,1709.0,1498.0,7.75964775964776,160187.0,98050.0,1337.3,60485.0,45.23,1.62,2025-12-30
RTX,2023-12-31,19927.0,4009.0,1426.0,1807.0,9.068098559743062,161869.0,100424.0,1361.7,59798.0,43.91,1.68,2025-12-30
