Date,Open,High,Low,Close,Volume,Symbol,ma_10,ma_30,ma_50,ma_100,ma_200,RSI Options Rate,macd,MACD Signal,fi,fib_0%,fib_23.6%,fib_38.2%,fib_50%,fib_61.8%,fib_76.4%,fib_100%,fib_signal,SentimentScore,Fundamental_Weight,Monthly Return (%),combined_signal,final_trade,Buy Streak,Sell Streak,trade_value,Adj Close
2025-12-30,149.86,151.7,149.44,151.47,1.63,FANG,148.81,151.81,148.09,144.54,142.14,40.2,-0.36,0.48,26.94,153.19,151.21,149.99,149.0,148.0,146.78,144.8,1,0.0,11.46,,,HOLD,0,0,0,
2025-12-30,62.75,62.79,61.74,61.74,0.0,FLEX,63.38,62.07,62.46,59.09,50.49,29.76,0.36,0.9,-29.89,65.46,64.8,64.39,64.06,63.72,63.31,62.65,0,7.19,1.22,-0.22,5.12,HOLD,0,0,0,
2025-12-30,80.61,80.87,80.33,80.37,0.54,FTNT,80.82,81.46,82.54,81.85,91.4,38.22,-0.47,-0.4,46.65,81.79,81.39,81.14,80.94,80.75,80.5,80.1,-1,-1.31,-6.1,-0.21,-48.84,SELL,0,37,-50,
2025-12-30,89.29,89.31,88.45,88.75,0.0,GLW,88.12,86.08,86.28,80.62,64.81,44.26,1.06,1.11,-35.9,90.14,89.7,89.43,89.22,89.0,88.73,88.29,1,10.0,-4.51,0.07,40.28,HOLD,6,0,0,
2025-12-30,312.5,316.95,312.46,313.91,1.25,GOOGL,309.21,309.76,295.34,263.22,216.32,46.51,4.34,5.34,-26.52,315.09,314.04,313.38,312.85,312.33,311.67,310.62,1,7.12,15.0,,,HOLD,0,0,0,
2025-12-30,38.18,38.65,38.07,38.24,1.68,GTLB,37.98,39.77,42.75,44.46,45.27,44.32,-1.26,-1.46,41.83,38.95,38.53,38.28,38.07,37.86,37.61,37.19,-1,0.0,-1.22,-0.21,-38.84,SELL,0,38,-50,
2025-12-30,34.2,34.4,33.57,33.58,3.1,HIMS,34.87,36.53,39.58,45.39,45.79,15.48,-1.64,-1.6,29.46,34.75,34.46,34.27,34.12,33.98,33.8,33.5,0,5.68,-3.66,0.49,-44.04,SELL,0,51,-50,
2025-12-30,117.62,118.64,116.11,116.29,3.18,HOOD,118.86,121.85,127.5,124.48,96.71,26.45,-2.61,-2.15,-30.21,121.03,119.85,119.12,118.52,117.93,117.2,116.02,0,2.96,5.24,-0.41,-22.64,SELL,0,12,-50,
2025-12-30,396.73,405.54,396.69,403.52,5.2,HUBS,393.4,379.11,405.65,438.26,506.23,60.8,1.16,-3.05,56.55,403.0,401.1,399.92,398.98,398.03,396.85,394.95,-1,4.67,-0.61,-0.21,-3.84,HOLD,0,38,0,
2025-12-30,36.9,38.26,36.82,37.42,4.39,INTC,36.56,37.75,38.01,33.38,27.4,29.95,-0.41,-0.2,-9.07,37.9,37.41,37.11,36.86,36.61,36.31,35.82,-1,0.67,-0.49,-0.21,11.16,HOLD,0,0,0,
2025-12-30,671.56,674.27,668.6,672.15,2.94,INTU,671.73,658.55,660.87,668.48,680.69,59.39,5.08,4.08,-11.22,678.57,675.7,673.92,672.49,671.05,669.27,666.4,1,6.08,12.2,-0.21,35.16,HOLD,6,0,0,
2025-12-30,46.41,46.83,45.47,45.79,6.3,IONQ,48.25,48.66,51.9,53.99,44.44,37.54,-1.34,-1.13,21.78,55.6,53.02,51.42,50.13,48.84,47.24,44.66,0,8.79,-2.32,-0.21,-29.84,SELL,0,2,-50,
2025-12-30,39.62,39.9,38.12,38.78,13.54,IREN,39.07,43.07,49.85,43.58,26.99,35.02,-2.57,-3.02,-16.29,43.52,42.84,42.42,42.09,41.75,41.33,40.65,0,0.0,8.54,,,HOLD,0,0,0,
2025-12-30,572.01,574.65,570.45,573.66,0.0,ISRG,570.7,565.1,555.45,505.18,510.59,60.98,6.95,6.78,-24.14,580.5,570.4,564.15,559.1,554.04,547.79,537.69,0,5.0,4.63,0.49,46.96,HOLD,46,0,0,
2025-12-30,252.12,255.5,250.9,254.63,5.27,IT,251.2,237.76,239.12,242.98,322.55,92.87,5.19,3.66,88.83,255.51,253.87,252.86,252.03,251.21,250.2,248.56,1,5.73,-1.1,-0.21,32.16,HOLD,0,0,0,
2025-12-30,13.57,13.64,13.22,13.23,8.55,JOBY,13.93,14.23,14.87,15.27,12.3,33.0,-0.32,-0.23,-55.2,15.4,15.09,14.9,14.75,14.6,14.41,14.1,0,0.0,-7.44,-0.22,-50.88,SELL,0,16,-50,
2025-12-30,1266.79,1267.61,1245.5,1246.75,0.0,KLAC,1246.16,1201.27,1195.56,1087.53,937.37,53.55,24.57,23.15,14.86,1286.81,1259.1,1241.96,1228.1,1214.24,1197.1,1169.39,1,8.48,2.2,-0.21,70.16,BUY,8,0,50,
2025-12-30,32.41,33.03,32.25,32.66,2.3,KVYO,31.89,29.74,28.69,29.48,30.76,71.37,1.16,0.98,16.03,33.35,32.22,31.52,30.95,30.39,29.68,28.55,0,0.0,-4.76,-0.21,37.16,HOLD,9,0,0,
2025-12-30,1078.96,1082.37,1072.07,1081.19,0.0,LLY,1068.72,1049.54,986.17,867.99,823.31,83.11,24.3,24.67,51.65,1085.5,1081.44,1078.93,1076.9,1074.87,1072.36,1068.3,1,8.07,2.07,0.49,75.96,BUY,47,0,50,
2025-12-30,176.56,177.36,173.92,174.12,1.73,LRCX,171.1,160.75,158.61,138.69,111.24,58.08,5.83,5.07,45.82,179.8,173.62,169.79,166.7,163.61,159.78,153.6,0,8.87,12.07,-0.21,75.16,BUY,8,0,50,
2025-12-30,830.42,832.21,826.86,830.85,0.0,MCK,820.74,832.72,829.08,772.19,736.43,73.58,-0.33,-2.13,19.63,833.72,831.27,829.75,828.53,827.31,825.79,823.34,1,4.29,2.56,0.49,52.96,BUY,4,0,50,
2025-12-30,658.69,672.22,657.84,666.85,2.07,META,661.27,642.93,654.92,700.68,671.98,56.1,4.35,2.66,4.2,668.95,665.51,663.39,661.67,659.95,657.83,654.39,1,5.26,6.22,,,HOLD,0,0,0,
2025-12-30,929.39,935.16,923.56,926.39,0.0,MPWR,937.49,931.84,963.06,924.13,792.56,39.15,-3.09,-1.63,58.28,960.44,954.63,951.04,948.14,945.23,941.64,935.83,0,4.07,14.27,-0.21,21.16,HOLD,0,0,0,
2025-12-30,106.73,106.88,105.64,106.22,0.0,MRK,103.51,100.35,94.87,88.8,84.12,83.28,3.1,2.76,34.39,107.59,105.04,103.46,102.19,100.92,99.34,96.79,0,6.44,11.34,0.49,53.96,BUY,36,0,50,
2025-12-30,85.86,88.1,85.76,86.78,0.22,MRVL,85.22,86.9,87.51,82.16,74.17,45.59,-0.56,-0.42,-2.81,88.05,87.14,86.58,86.12,85.67,85.11,84.2,-1,4.39,6.95,-0.21,22.16,HOLD,0,0,0,
2025-12-30,485.95,489.67,485.5,487.73,2.93,MSFT,484.47,484.21,496.73,503.88,475.79,45.16,-1.76,-3.5,-16.91,489.16,487.98,487.26,486.67,486.08,485.36,484.18,-1,5.38,3.17,-0.21,-3.84,HOLD,0,29,0,
2025-12-30,294.7,298.83,292.11,294.39,9.65,MU,268.47,246.04,238.37,194.72,147.03,67.12,15.93,11.56,57.91,264.64,267.91,269.94,271.57,273.21,275.23,278.5,0,6.57,14.63,-0.21,76.16,BUY,86,0,50,
2025-12-30,86.38,86.95,84.56,85.67,2.96,NBIS,85.76,90.58,98.55,95.96,67.06,39.23,-3.1,-3.56,-52.03,91.62,89.89,88.82,87.96,87.09,86.02,84.29,0,3.65,-0.98,-0.21,-24.84,SELL,0,1,-50,
2025-12-30,199.18,201.26,199.04,200.93,0.0,NET,198.93,199.8,210.23,211.38,183.57,40.39,-2.04,-2.84,-42.1,203.4,202.36,201.72,201.2,200.68,200.04,199.0,-1,0.0,-15.0,-0.21,-36.84,SELL,0,31,-50,
2025-12-30,93.54,93.99,93.34,93.74,1.31,NFLX,94.05,100.17,105.07,113.21,113.41,38.78,-3.56,-4.0,-0.92,94.97,94.11,93.58,93.15,92.72,92.19,91.33,-1,1.71,1.95,,,HOLD,0,0,0,
2025-12-30,153.85,154.68,153.26,154.09,3.15,NOW,154.76,162.07,169.27,175.54,181.52,28.84,-4.46,-4.09,-19.46,155.69,154.73,154.14,153.66,153.18,152.59,151.63,-1,1.48,2.93,-0.21,-46.84,SELL,0,41,-50,
2025-12-30,291.55,291.96,290.59,290.72,0.0,NSC,292.16,290.62,287.63,285.71,264.18,52.4,0.89,1.54,-28.65,293.83,292.99,292.47,292.05,291.64,291.12,290.28,1,1.88,4.76,-0.22,26.12,HOLD,22,0,0,
2025-12-30,188.19,188.99,186.93,187.88,0.48,NVDA,183.19,181.89,186.28,182.92,159.78,53.39,0.94,-0.54,30.36,192.69,191.09,190.1,189.3,188.5,187.51,185.91,1,4.94,12.07,-0.21,59.16,BUY,6,0,50,
2025-12-30,196.06,198.38,195.71,197.69,5.08,ORCL,192.14,202.71,224.21,247.96,214.55,35.81,-7.86,-10.13,-67.03,200.37,198.55,197.42,196.5,195.59,194.46,192.64,-1,-0.82,6.95,-0.21,-24.84,SELL,0,35,-50,
2025-12-30,186.25,187.75,185.9,187.04,0.15,PANW,187.05,190.16,199.97,198.15,192.46,35.78,-3.03,-3.51,80.41,189.03,188.03,187.41,186.91,186.41,185.79,184.79,-1,6.32,-2.93,-0.21,-27.84,SELL,0,13,-50,
2025-12-30,113.6,113.97,112.94,113.4,1.39,PAYX,114.36,112.69,114.5,122.89,134.3,52.38,0.0,-0.1,43.58,115.04,113.62,112.74,112.03,111.33,110.45,109.03,-1,-0.2,4.27,-0.22,-39.88,SELL,0,104,-50,
2025-12-30,153.01,153.89,152.84,153.09,0.65,PCTY,152.39,148.61,147.74,157.32,172.22,65.94,1.62,1.18,-30.22,154.72,154.03,153.6,153.25,152.91,152.48,151.79,1,0.0,9.02,-0.21,26.16,HOLD,0,0,0,
2025-12-30,184.35,184.73,181.71,182.46,1.25,PLTR,188.17,177.86,181.32,176.72,150.18,50.57,3.0,3.17,-18.22,196.35,195.26,194.59,194.04,193.5,192.82,191.74,0,5.25,5.73,-0.21,-7.84,HOLD,0,0,0,
2025-12-30,228.02,232.6,227.4,232.29,8.27,POOL,232.95,237.51,250.24,280.67,291.79,48.05,-5.25,-5.77,6.96,233.8,232.55,231.78,231.15,230.53,229.76,228.51,-1,1.11,3.9,-1.31,-43.24,SELL,0,69,-50,
2025-12-30,430.74,432.45,427.78,429.36,0.0,PWR,429.56,443.26,442.51,419.46,376.89,34.73,-4.21,-2.65,32.58,435.95,434.47,433.55,432.82,432.08,431.16,429.68,-1,10.0,-2.44,-0.22,-1.88,HOLD,0,0,0,
2025-12-30,282.12,283.03,280.85,282.73,0.0,RCL,287.8,270.21,274.49,300.31,279.9,70.5,5.09,4.09,12.24,302.97,297.62,294.32,291.65,288.98,285.67,280.33,0,1.52,8.9,-1.31,-14.24,HOLD,0,0,0,
2025-12-30,777.51,777.72,770.3,771.67,0.0,REGN,769.82,748.47,702.99,638.23,602.02,79.45,21.16,21.27,67.34,792.77,780.13,772.32,766.0,759.68,751.87,739.23,1,7.19,10.73,0.49,43.96,HOLD,51,0,0,
2025-12-30,184.93,185.0,183.7,183.89,0.0,RTX,182.87,176.33,176.01,167.21,152.01,72.35,3.35,2.79,23.45,188.0,185.3,183.62,182.27,180.92,179.24,176.54,1,10.0,8.17,-0.22,57.12,BUY,49,0,50,
2025-12-30,166.98,167.15,165.01,165.46,1.08,SHOP,167.41,159.62,161.41,154.78,130.55,57.59,2.99,2.81,-20.97,171.07,170.09,169.48,168.99,168.5,167.89,166.91,0,6.38,-0.73,-0.21,11.16,HOLD,0,0,0,
2025-12-30,222.5,224.09,222.04,222.3,0.0,SNOW,222.36,233.77,245.32,233.35,210.38,49.66,-6.21,-7.21,-15.02,225.49,224.08,223.22,222.51,221.81,220.94,219.54,-1,2.59,-12.93,-0.21,-35.84,SELL,0,18,-50,
2025-12-30,27.03,27.14,26.65,26.74,1.83,SOFI,26.8,27.29,28.14,27.1,21.16,49.35,-0.31,-0.34,24.97,27.55,27.38,27.27,27.19,27.1,27.0,26.83,0,3.73,5.37,-0.41,-10.64,HOLD,0,0,0,
2025-12-30,10.45,10.53,10.17,10.19,3.65,SOUN,10.85,11.5,13.34,14.52,12.24,19.86,-0.72,-0.73,-29.25,11.52,11.36,11.25,11.17,11.08,10.98,10.81,0,0.0,-6.34,-0.21,-62.84,SELL,0,36,-50,
2025-12-30,162.56,164.5,162.09,162.93,1.09,TEAM,162.56,156.56,158.6,161.34,184.24,52.88,2.0,1.83,-0.36,164.68,163.12,162.15,161.36,160.58,159.61,158.04,1,2.16,-14.51,-0.21,14.16,HOLD,0,0,0,
2025-12-30,61.8,61.82,60.22,60.25,3.84,TEM,63.87,70.07,74.76,78.32,67.73,16.1,-3.81,-3.18,-7.19,67.8,66.33,65.41,64.68,63.94,63.03,61.55,0,0.0,-12.07,0.49,-66.04,SELL,0,14,-50,
2025-12-30,582.25,584.45,580.33,583.16,0.0,TMO,574.67,576.99,573.28,533.83,484.16,65.49,2.72,1.86,-21.93,585.3,578.04,573.55,569.92,566.28,561.79,554.53,0,10.0,-4.15,0.49,43.96,HOLD,6,0,0,
2025-12-30,202.4,204.2,201.68,203.9,2.15,TMUS,199.49,203.61,207.43,223.89,232.56,55.32,-2.18,-3.29,41.09,202.37,200.56,199.44,198.54,197.64,196.52,194.71,-1,0.0,2.93,,,HOLD,0,0,0,
2025-12-30,461.09,463.12,453.83,458.45,4.51,TSLA,477.47,446.74,445.14,416.3,358.1,55.01,10.18,11.95,-9.09,498.83,491.04,486.22,482.33,478.44,473.62,465.83,0,1.75,-5.61,-1.31,13.76,HOLD,0,0,0,
2025-12-30,38.21,38.9,38.1,38.27,3.75,TTD,37.62,38.57,42.54,46.59,57.22,39.89,-1.09,-1.53,60.57,38.0,37.71,37.54,37.4,37.25,37.08,36.79,-1,-3.33,0.24,,,HOLD,0,0,0,
2025-12-30,143.05,145.9,142.59,144.38,3.41,TWLO,140.7,131.7,127.66,116.14,113.53,82.37,4.68,4.39,9.19,143.99,142.81,142.08,141.5,140.91,140.18,139.0,0,0.0,-6.95,-0.21,48.16,HOLD,24,0,0,
2025-12-30,175.99,176.47,175.32,175.47,1.34,TXN,176.56,172.48,169.26,177.27,179.36,38.16,1.83,2.53,41.7,178.52,177.71,177.21,176.81,176.41,175.91,175.1,1,0.67,1.34,-0.21,10.16,HOLD,0,0,0,
2025-12-30,458.04,464.38,458.43,459.8,0.88,TYL,458.48,460.95,470.17,504.78,537.05,58.44,-2.65,-4.29,-15.43,469.97,467.03,465.21,463.74,462.28,460.46,457.52,0,3.33,-1.95,-0.21,-27.84,SELL,0,78,-50,
2025-12-30,81.74,82.5,81.53,82.14,2.38,UBER,80.73,85.1,88.74,91.93,87.92,29.43,-2.3,-2.45,-20.68,82.25,81.8,81.52,81.3,81.08,80.8,80.35,-1,0.0,13.05,-1.31,-20.24,SELL,0,14,-50,
2025-12-30,568.0,572.45,560.67,568.88,2.81,UI,564.32,562.29,616.83,601.63,488.77,41.87,-8.43,-12.36,-14.71,580.49,575.79,572.88,570.53,568.18,565.27,560.57,-1,0.0,11.59,-0.21,17.16,HOLD,0,0,0,
2025-12-30,329.73,336.13,329.51,332.17,1.22,UNH,329.19,326.27,332.25,328.67,345.78,58.84,0.03,-0.15,53.77,334.6,331.54,329.65,328.12,326.6,324.71,321.65,-1,0.56,3.54,0.49,39.96,HOLD,0,0,0,
2025-12-30,46.44,46.45,45.18,45.31,1.34,UPST,47.18,44.55,44.88,53.07,55.01,46.35,0.71,0.87,-51.12,49.76,48.61,47.9,47.32,46.75,46.04,44.89,0,0.0,-9.15,-0.41,-54.64,SELL,0,3,-50,
2025-12-30,224.48,225.66,223.41,225.24,0.0,VEEV,222.04,236.49,258.78,271.2,263.75,38.44,-9.64,-11.84,-23.99,226.5,225.77,225.32,224.95,224.58,224.13,223.4,-1,1.11,8.05,-0.21,-21.84,SELL,0,26,-50,
2025-12-30,165.99,166.4,164.0,164.32,2.33,VRT,162.16,169.7,175.02,159.2,132.16,37.75,-2.71,-2.73,70.22,168.99,167.76,167.0,166.39,165.78,165.02,163.79,0,8.22,3.05,-0.22,24.12,HOLD,0,0,0,
2025-12-30,383.69,387.4,380.91,382.77,0.19,WAT,381.61,388.84,377.83,341.31,339.34,46.16,0.9,2.22,19.03,389.16,385.15,382.67,380.67,378.66,376.18,372.17,1,5.56,3.54,0.49,35.96,HOLD,41,0,0,
2025-12-30,217.42,218.51,216.0,217.78,1.01,WDAY,217.66,219.72,225.51,228.32,234.77,41.77,-1.71,-2.17,33.59,220.93,219.21,218.14,217.28,216.42,215.35,213.63,-1,-0.91,-0.37,-0.21,-41.84,SELL,0,23,-50,
2025-12-30,227.66,228.75,226.5,228.09,0.0,ZS,230.05,248.72,277.37,281.92,269.06,28.81,-12.94,-14.77,7.96,231.06,230.05,229.43,228.92,228.41,227.79,226.78,-1,6.36,-12.07,-0.21,-59.84,SELL,0,23,-50,
2025-12-29,272.69,274.36,272.35,273.76,1.92,AAPL,273.07,275.22,271.97,256.08,230.81,39.07,0.17,0.99,19.34,275.43,274.04,273.19,272.49,271.8,270.95,269.56,1,0.99,5.23,-0.05,47.8,HOLD,75,0,0,
2025-12-29,230.15,232.02,229.74,230.84,7.98,ABBV,227.25,228.04,226.76,221.16,203.98,67.36,0.68,0.03,43.61,230.8,230.3,229.99,229.74,229.49,229.18,228.68,1,6.0,-6.4,0.53,53.12,BUY,6,0,50,
2025-12-29,125.03,125.49,124.49,124.57,11.46,ABT,125.66,126.09,126.25,129.09,129.34,59.38,-0.53,-0.56,35.58,125.33,124.98,124.76,124.59,124.42,124.2,123.85,-1,7.16,9.53,0.53,-43.88,SELL,0,7,-50,
2025-12-29,299.08,303.1,299.08,301.23,4.29,ADSK,297.88,298.54,300.6,304.4,295.23,49.67,-0.37,-0.71,-6.66,303.79,301.86,300.67,299.7,298.73,297.54,295.61,1,7.68,1.74,-0.05,24.8,HOLD,0,0,0,
2025-12-29,400.1,402.72,397.05,398.82,3.13,ALNY,397.76,427.63,439.71,447.27,369.63,31.57,-13.02,-13.09,-67.56,404.58,402.33,400.94,399.81,398.69,397.3,395.05,-1,5.9,-7.67,0.53,-25.88,SELL,0,15,-50,
2025-12-29,211.58,216.05,209.24,215.61,5.12,AMD,210.48,216.39,228.8,201.88,161.52,43.88,-2.74,-3.78,-73.62,216.83,215.76,215.09,214.56,214.02,213.35,212.28,-1,6.08,2.91,-0.05,17.8,HOLD,0,0,0,
2025-12-29,231.94,232.6,230.77,232.07,5.38,AMZN,227.8,228.31,230.76,228.25,216.51,59.54,0.15,-0.67,-10.77,232.99,230.16,228.41,226.99,225.57,223.82,220.99,0,3.73,12.33,-1.08,48.68,HOLD,4,0,0,
2025-12-29,131.15,135.3,131.04,134.15,12.58,ANET,128.89,127.64,135.35,138.73,115.73,57.47,-0.34,-1.51,29.32,134.0,132.88,132.19,131.62,131.06,130.37,129.25,-1,6.97,5.58,-0.05,25.8,HOLD,0,0,0,
2025-12-29,136.2,137.59,135.82,136.9,9.56,APH,133.47,135.52,135.73,126.23,105.58,44.91,0.16,-0.18,10.11,138.32,137.13,136.39,135.8,135.21,134.47,133.28,1,7.78,9.19,-0.05,58.8,BUY,6,0,50,
2025-12-29,705.03,705.39,682.0,698.82,3.14,APP,702.79,644.79,629.63,591.09,460.91,51.78,27.34,27.71,-18.56,738.01,731.46,727.41,724.13,720.85,716.8,710.25,0,7.87,3.02,-0.05,14.8,HOLD,0,0,0,
2025-12-29,108.73,111.29,108.38,110.51,1.62,ARM,114.52,129.32,142.8,144.59,137.54,8.29,-9.06,-7.95,-78.8,117.21,115.58,114.57,113.75,112.93,111.92,110.29,0,5.0,4.53,-0.05,-46.2,SELL,0,12,-50,
2025-12-29,1064.58,1073.65,1061.07,1066.0,1.84,ASML,1059.47,1060.2,1051.84,953.94,837.6,36.91,4.16,8.47,41.54,1076.09,1060.5,1050.85,1043.05,1035.25,1025.6,1010.01,1,5.15,1.28,-0.05,47.8,HOLD,4,0,0,
2025-12-29,348.72,350.33,344.69,349.39,7.63,AVGO,341.67,364.63,361.13,343.57,286.57,30.57,-5.92,-3.56,-31.39,353.25,345.59,340.86,337.03,333.2,328.46,320.81,-1,3.16,5.0,-0.05,10.8,HOLD,0,0,0,
2025-12-29,580.0,586.99,577.22,580.55,3.92,AXON,576.11,554.05,602.27,673.81,679.91,59.24,0.44,-6.17,-8.33,617.97,608.33,602.37,597.55,592.73,586.77,577.13,0,6.4,-4.3,-0.08,-7.32,HOLD,0,38,0,
2025-12-29,56.11,56.25,55.27,55.35,6.02,BAC,55.38,53.71,53.22,51.38,47.11,61.87,0.86,0.79,37.86,56.55,55.89,55.49,55.16,54.83,54.43,53.77,1,0.0,3.6,-0.2,46.2,HOLD,22,0,0,
2025-12-29,177.0,178.46,176.31,176.83,3.39,BIIB,174.38,175.38,166.1,153.65,140.84,43.83,2.07,2.71,48.26,177.29,176.75,176.42,176.14,175.87,175.54,175.0,1,3.33,5.81,0.53,66.12,BUY,48,0,50,
2025-12-29,5443.39,5462.0,5403.79,5441.33,5.75,BKNG,5414.91,5127.78,5104.98,5276.6,5226.09,75.87,110.84,98.45,47.57,5487.0,5449.37,5426.09,5407.28,5388.47,5365.19,5327.56,1,0.0,-3.72,-1.08,27.68,HOLD,0,0,0,
2025-12-29,1091.04,1092.05,1082.76,1088.4,1.99,BLK,1078.07,1056.12,1072.81,1102.47,1038.43,61.5,5.78,2.96,57.66,1094.33,1085.63,1080.24,1075.89,1071.54,1066.15,1057.45,1,3.65,4.42,-0.2,36.2,HOLD,0,0,0,
2025-12-29,96.46,96.64,95.53,95.76,17.03,BSX,95.18,96.84,98.5,99.92,100.96,59.96,-0.75,-1.13,49.69,97.27,96.86,96.61,96.41,96.21,95.96,95.55,-1,8.1,8.49,0.53,-17.88,HOLD,0,17,0,
2025-12-29,164.78,165.26,163.71,164.17,6.46,CBRE,162.35,159.08,157.8,158.52,145.2,78.69,1.97,1.56,11.56,165.71,164.14,163.17,162.39,161.61,160.64,159.07,1,5.0,6.16,1.12,45.48,HOLD,9,0,0,
2025-12-29,317.85,321.69,316.59,317.71,8.67,CDNS,316.99,318.09,323.57,336.33,317.05,26.21,-1.7,-1.2,11.19,322.41,320.55,319.4,318.47,317.54,316.39,314.53,-1,4.2,4.77,-0.05,-18.2,HOLD,0,11,0,
2025-12-29,139.87,140.45,138.09,138.61,6.32,CDW,141.2,142.74,146.04,153.56,161.73,30.29,-1.87,-1.33,-7.15,146.15,144.31,143.18,142.26,141.34,140.21,138.37,0,-5.24,3.26,-0.05,-52.2,SELL,0,76,-50,
2025-12-29,249.46,249.74,245.4,245.75,7.92,COF,244.52,227.91,224.18,220.93,206.14,75.82,7.63,7.11,8.09,244.82,243.86,243.26,242.78,242.3,241.7,240.74,1,5.0,-1.05,-0.2,51.2,BUY,12,0,50,
2025-12-29,234.36,239.89,232.78,233.77,4.46,COIN,243.21,257.75,285.13,306.51,285.34,20.5,-12.88,-12.22,-35.52,254.87,251.15,248.85,246.99,245.12,242.82,239.1,0,1.11,15.0,-0.2,-39.8,SELL,0,29,-50,
2025-12-29,478.3,483.29,474.63,475.91,1.1,CRWD,480.08,502.31,513.94,483.96,460.13,26.76,-10.52,-8.7,61.19,489.2,484.83,482.13,479.94,477.75,475.05,470.67,0,7.0,-5.81,-0.05,-17.2,HOLD,0,11,0,
2025-12-29,73.54,77.75,73.4,74.92,12.72,CRWV,75.24,77.52,93.85,105.58,0.0,40.68,-3.82,-4.86,-14.44,87.31,81.76,78.33,75.55,72.78,69.35,63.8,0,0.3,-15.0,-0.05,-54.2,SELL,0,39,-50,
2025-12-29,67.09,67.9,66.65,67.6,15.94,CSGP,65.7,67.01,69.04,77.52,79.19,55.57,-0.74,-1.12,24.85,67.27,66.5,66.02,65.63,65.24,64.76,63.99,-1,-3.33,-4.88,-0.2,-25.8,SELL,0,70,-50,
2025-12-29,85.33,85.77,84.91,85.0,16.56,CTSH,84.69,79.88,76.17,72.53,74.17,81.87,2.73,2.88,44.5,86.94,86.39,86.05,85.77,85.49,85.15,84.6,1,7.5,7.09,-0.05,53.8,BUY,25,0,50,
2025-12-29,128.2,129.11,126.79,127.56,8.53,CVLT,125.24,123.32,132.77,157.6,164.18,66.15,-1.08,-2.69,32.16,129.41,126.72,125.05,123.71,122.36,120.69,118.0,-1,3.33,-5.47,-0.05,-10.2,HOLD,0,47,0,
2025-12-29,233.07,235.0,230.09,231.01,2.85,DASH,230.6,217.08,225.68,242.71,226.65,55.49,3.57,2.22,66.84,239.0,236.9,235.6,234.55,233.5,232.2,230.1,1,3.85,3.02,-1.08,30.68,HOLD,0,0,0,
2025-12-29,137.53,138.55,137.03,137.94,1.24,DDOG,139.49,153.15,158.98,149.42,133.86,19.91,-6.42,-6.15,-44.34,143.41,141.45,140.24,139.26,138.28,137.07,135.11,0,7.68,-4.65,-0.05,-26.2,SELL,0,3,-50,
2025-12-29,67.59,68.18,67.12,67.47,3.32,DXCM,66.66,64.35,64.16,68.89,73.95,58.53,1.05,0.98,89.34,67.95,67.39,67.04,66.75,66.47,66.12,65.56,1,0.48,11.74,0.53,43.12,HOLD,0,0,0,
2025-12-29,348.35,350.47,347.3,348.38,15.88,ELV,347.29,336.72,333.33,325.54,351.22,63.31,4.61,4.86,67.98,346.61,344.47,343.15,342.07,341.0,339.68,337.54,0,2.22,8.26,0.53,42.12,HOLD,2,0,0,
2025-12-29,32.8,33.91,32.7,33.13,7.39,ENPH,32.58,30.35,31.41,34.02,39.94,61.48,0.66,0.47,20.58,34.12,33.52,33.14,32.84,32.54,32.16,31.56,1,4.29,8.02,-0.05,30.8,HOLD,0,0,0,
2025-12-29,87.0,87.44,86.73,86.94,1.98,EW,85.68,85.23,83.61,80.57,77.78,65.13,0.79,0.66,83.85,86.98,86.7,86.53,86.39,86.24,86.07,85.79,1,8.6,0.12,0.53,74.12,BUY,25,0,50,
2025-12-29,101.52,102.0,101.51,101.93,2.25,EXAS,101.68,97.51,84.65,68.2,59.12,71.18,4.44,5.74,-57.16,102.66,102.37,102.2,102.06,101.91,101.74,101.45,1,0.0,-10.23,0.53,45.12,HOLD,8,0,0,
2025-12-29,147.75,149.42,147.42,148.57,7.22,FANG,149.07,151.74,147.82,144.42,142.12,35.98,-0.54,0.69,24.91,153.19,151.21,149.99,149.0,148.0,146.78,144.8,1,0.0,11.98,0.27,30.08,HOLD,0,0,0,
2025-12-29,228.88,229.24,225.94,227.06,4.58,FERG,227.14,236.51,240.68,235.09,212.75,28.58,-4.14,-4.0,-16.13,230.99,229.75,228.98,228.36,227.74,226.97,225.73,-1,0.0,9.77,-0.08,-15.32,HOLD,0,0,0,
2025-12-29,63.04,63.65,62.26,62.56,1.6,FLEX,63.99,62.01,62.46,58.97,50.35,35.21,0.57,1.04,-29.94,65.46,64.8,64.39,64.06,63.72,63.31,62.65,0,7.19,-1.86,-0.05,2.8,HOLD,0,0,0,
2025-12-29,81.28,81.79,80.42,80.82,7.84,FTNT,80.93,81.52,82.6,81.8,91.48,39.47,-0.43,-0.38,46.63,81.83,81.42,81.17,80.97,80.76,80.51,80.1,-1,-1.31,-4.77,-0.05,-40.2,SELL,0,36,-50,
2025-12-29,88.79,89.78,88.29,89.0,2.92,GLW,88.05,85.86,86.19,80.38,64.6,51.58,1.12,1.12,-35.0,90.14,88.88,88.11,87.48,86.85,86.08,84.82,1,10.0,-3.26,-0.05,20.8,HOLD,5,0,0,
2025-12-29,311.37,314.02,310.62,313.56,8.1,GOOGL,308.64,308.5,294.13,262.04,215.57,49.84,4.43,5.59,-25.66,315.09,310.61,307.84,305.6,303.37,300.6,296.12,0,7.12,13.6,0.43,70.72,BUY,129,0,50,
